customerID,tenure,MonthlyCharges,TotalCharges,Churn,ChurnFlag,ServicesCount,IsNewCustomer,HasFiber,IsMonthToMonth,IsLongTermContract,IsElectronicCheck,AutoPayment,SeniorWithNoDependents,TechSupportOrSecurity,StreamingBundle,gender_Male,SeniorCitizen_1,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureBand_13-24,TenureBand_25-48,TenureBand_49+,TenureBand_7-12
3824-RHKVR,-0.62591876415828,-1.4976677070686424,-0.8556232273605633,No,0,-1.145996840374596,0,0,1,0,0,1,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False
5816-SCGFC,-1.0331224013585834,-0.44741200296365274,-0.8207697767900534,No,0,-0.661003705729825,0,0,1,0,0,0,1,0,0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
5989-AXPUC,1.4508197855632678,1.789366759259949,2.5192937451613324,No,0,2.248955102138801,0,1,0,1,0,0,0,1,1,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False
4979-HPRFL,0.9621754209229036,-1.3497677740538576,-0.38713108608430385,No,0,-0.661003705729825,0,0,0,1,0,1,0,0,0,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
8590-OHDIW,0.22920887396235737,-1.477726143066649,-0.675179413647417,No,0,-1.145996840374596,0,0,0,1,0,0,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
8015-IHCGW,1.6137012404433893,1.6863353452496495,2.7112524330503054,No,0,2.248955102138801,0,1,0,1,1,0,0,1,1,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False
2332-TODQS,0.6364125111626608,-1.3198554280508674,-0.48893404455449585,No,0,-0.661003705729825,0,0,0,1,0,1,0,0,0,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
9278-VZKCD,0.7992939660427822,1.4736253292283856,1.4859992314753667,No,0,1.7639619674940301,0,1,1,0,1,0,1,1,1,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
8008-OTEZX,0.10704778280226633,-1.4993295040688086,-0.6930693809972166,No,0,-1.145996840374596,0,0,0,1,0,0,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
2773-OVBPK,1.4100994218432374,1.5467443972356951,2.3327395480253816,No,0,1.7639619674940301,0,1,0,1,0,1,0,1,1,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
5999-LCXAO,-1.2774445836787656,-1.1586611190347533,-0.9925884644442949,No,0,-1.145996840374596,1,0,1,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5206-XZZQI,0.8400143297628127,0.5264010391336954,0.9125276147148945,No,0,-0.176010571085054,0,1,1,0,0,0,0,1,0,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
4803-LBYPN,0.06632741908223598,-1.461108173064988,-0.7252316157641808,No,0,-1.145996840374596,0,0,1,0,0,0,0,0,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False
5759-RCVCB,-1.1960038562387048,-0.9825106370171443,-0.9577129547278543,Yes,1,-1.145996840374596,1,0,1,0,0,1,0,0,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
6372-RFVNS,-1.2774445836787656,0.466576347127715,-0.9710146197240678,Yes,1,-0.661003705729825,1,1,1,0,1,0,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
2139-FQHLM,-0.5444780367182193,0.8371570781647607,-0.26353369143457783,No,0,0.30898256355971704,0,1,1,0,0,0,0,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False
8261-GWDBQ,1.125056875803025,1.7046151122514768,2.0498089423181916,No,0,2.248955102138801,0,1,0,1,0,1,1,1,1,False,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
1093-YSWCA,-0.8702409464784621,-1.502653098069141,-0.9073298654221298,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True
8938-UMKPI,0.5956921474426305,1.3838882912194153,1.256584113796061,Yes,1,1.278968832849259,0,1,1,0,1,0,0,0,1,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False
0991-BRRFB,-0.5851984004382496,-0.5105602889699654,-0.6198330165072844,Yes,1,-0.661003705729825,0,0,1,0,1,0,0,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
3882-IYOIJ,1.125056875803025,1.6780263602488188,1.9759328625962689,No,0,2.248955102138801,0,1,0,1,0,1,0,1,1,False,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
8749-TZYEC,1.6137012404433893,-1.328164413051698,-0.17887068935254175,No,0,-0.661003705729825,0,0,0,1,0,1,0,0,0,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
1755-FZQEC,0.26992923768238775,-1.491020519067978,-0.6567379676493496,No,0,-1.145996840374596,0,0,0,1,0,0,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
3115-JPJDD,1.0843365120829946,0.5480044001358552,1.0410662580530976,No,0,-0.176010571085054,0,1,0,1,0,1,0,1,0,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False
5600-KTXFM,-1.2367242199587352,0.1724382780983114,-0.9422936117222932,No,0,-1.145996840374596,1,1,1,0,0,0,0,0,0,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
3871-IKPYH,-1.2774445836787656,0.14418772909548702,-0.9752940940346242,Yes,1,-1.145996840374596,1,1,1,0,1,0,1,0,0,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
6319-IEJWJ,-0.5037576729981889,0.8454660631655913,-0.2219963196470651,Yes,1,-0.176010571085054,0,1,1,0,1,0,0,0,1,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False
9025-AOMKI,-1.0738427650786138,0.9568064621767214,-0.7691293161662788,Yes,1,0.30898256355971704,1,1,1,0,0,1,0,0,1,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
6339-TBELP,1.5729808767233588,0.719169491152966,1.7172011399750595,No,0,0.30898256355971704,0,1,0,1,0,1,0,1,0,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False
7964-YESJC,-0.3408762181180675,0.051127097086184216,-0.31777713127817525,No,0,0.7939756982044881,0,0,1,0,0,0,0,1,0,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
6173-GOLSU,1.4100994218432374,0.9933659961803764,1.676171128543953,No,0,0.30898256355971704,0,1,1,0,0,1,1,0,1,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,True,False,False,False,False,True,False
5275-SQEIZ,-1.2774445836787656,0.534710024134526,-0.9701101947409091,Yes,1,-0.661003705729825,1,1,1,0,0,0,0,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False
7716-YTYHG,0.6364125111626608,0.574593152138513,0.7721652691578343,Yes,1,-0.176010571085054,0,1,0,1,0,0,0,0,1,False,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,True,False,False
9938-ZREHM,0.18848851024232702,0.2438955491054544,0.16706083713273465,No,0,0.7939756982044881,0,0,0,1,0,0,0,1,1,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False
7950-XWOVN,-0.8702409464784621,-0.9991286070188055,-0.8365641252764363,No,0,-0.661003705729825,0,0,1,0,0,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
4390-KYULV,-1.1960038562387048,-1.4694171580658184,-0.9832133274237463,Yes,1,-1.145996840374596,1,0,1,0,0,1,0,0,0,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
4647-MUZON,-0.5851984004382496,1.0365727181846955,-0.23569504927003132,No,0,0.30898256355971704,0,1,1,0,0,1,0,0,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False
9702-AIUJO,0.7178532386027215,-0.6634456129852487,-0.021566919720702363,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
8849-PRIQJ,1.4100994218432374,1.4835961112293827,2.2067377064692093,No,0,1.7639619674940301,0,1,0,1,1,0,0,1,1,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False
8851-RAGOV,-0.30015585439803716,0.2089978121019659,-0.19501798417381594,No,0,0.7939756982044881,0,0,1,0,0,0,0,1,1,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False
1304-NECVQ,-1.2367242199587352,0.4582673621268844,-0.9398009282321238,Yes,1,-0.176010571085054,1,1,1,0,1,0,1,0,0,False,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5396-IZEPB,-0.9516816739185228,-1.4976677070686424,-0.9260580803172963,No,0,-1.145996840374596,0,0,1,0,0,1,0,0,0,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
1729-VLAZJ,-0.9109613101984924,-0.8146691400003658,-0.8242551218471043,No,0,-0.176010571085054,0,0,0,1,0,0,0,1,0,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
8285-ABVLB,1.5322605130033284,-1.4926823160681442,-0.4197345037698822,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
0701-TJSEF,-0.9516816739185228,0.11593718009266311,-0.751239348816479,No,0,0.7939756982044881,0,0,1,0,0,1,0,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
5712-VBOXD,-1.1552834925186746,-1.4827115340671475,-0.9755808629317234,No,0,-1.145996840374596,1,0,1,0,0,1,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False
6629-LADHQ,-1.2367242199587352,-0.4590445819648154,-0.9514922755753962,No,0,-0.661003705729825,1,0,1,0,0,0,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
8945-GRKHX,-1.2774445836787656,0.4615909561272169,-0.97108079716186,Yes,1,-0.661003705729825,1,1,1,0,1,0,0,0,1,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1559-DTODC,-0.5444780367182193,-1.3165318340505352,-0.7991518137779648,No,0,-1.630989975019367,0,0,1,0,0,1,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
4797-MIWUM,-1.0331224013585834,-1.479387940066815,-0.9287051778289807,No,0,-1.145996840374596,0,0,1,0,0,1,0,0,0,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
6959-UWKHF,-1.2774445836787656,-0.7265938989915613,-0.9868530865023123,Yes,1,-1.145996840374596,1,0,1,0,1,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
8720-RQSBJ,-1.2774445836787656,-0.6900343649879066,-0.9863677852918369,No,0,-1.145996840374596,1,0,1,0,1,0,1,0,0,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4537-CIBHB,-0.9516816739185228,-1.479387940066815,-0.9297419576877236,No,0,-1.145996840374596,0,0,0,1,0,0,0,0,0,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,True
3815-SLMEF,-1.1960038562387048,-1.0140847800203006,-0.9443009940019872,Yes,1,-0.661003705729825,1,0,1,0,0,0,0,1,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5154-VEKBL,-0.9516816739185228,-0.2081132349397309,-0.7676072350970603,Yes,1,0.7939756982044881,0,0,1,0,0,0,0,1,1,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
4324-AHJKS,-1.1145631287986442,-0.29785027294870164,-0.8732484849591945,No,0,-0.176010571085054,1,0,1,0,0,1,0,1,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4355-CVPVS,0.9621754209229036,0.8022593411612722,1.1860169059637438,No,0,-0.176010571085054,0,1,0,1,0,1,0,0,1,False,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False
4495-LHSSK,-0.5851984004382496,-0.23636378394255506,-0.5678175504026879,No,0,-0.176010571085054,0,0,1,0,0,0,0,1,0,False,False,False,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
5655-JSMZM,0.6771328748826912,1.044881703185526,1.0758314720398847,Yes,1,0.30898256355971704,0,1,1,0,1,0,1,0,1,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
5915-ANOEI,1.5322605130033284,0.47820892612887816,1.4368293951958309,No,0,1.7639619674940301,0,0,0,1,0,0,0,1,1,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False
9861-PDSZP,1.6137012404433893,1.438727592224897,2.4383587387415853,No,0,1.7639619674940301,0,1,0,1,0,1,0,1,1,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False
4505-EXZHB,-1.0738427650786138,0.32033821111309646,-0.8142623287404961,Yes,1,-0.661003705729825,1,1,1,0,1,0,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
7225-CBZPL,-0.62591876415828,0.9983513871808745,-0.3158138672903427,No,0,0.30898256355971704,0,1,1,0,1,0,1,0,1,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False
6704-UTUKK,-0.13727439951791576,-0.626886078981594,-0.41794771294949523,No,0,-0.661003705729825,0,0,1,0,1,0,0,0,1,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False
4587-VVTOX,-1.0738427650786138,1.3473287572157604,-0.7652469064824752,Yes,1,1.278968832849259,1,1,1,0,1,0,0,0,1,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
2019-HDCZY,1.247217966963116,1.2575917192067896,1.7722387090721623,No,0,0.7939756982044881,0,1,0,1,1,0,0,0,1,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False
4652-NNHNY,-0.6666391278783103,0.3020584441112687,-0.43921272962669244,Yes,1,-0.661003705729825,0,1,1,0,0,1,0,0,0,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
8788-DOXSU,1.0843365120829946,-0.11339080593026184,0.6025524960966631,No,0,-0.176010571085054,0,0,0,1,0,1,0,0,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False
7404-JLKQG,-1.1960038562387048,-0.23968737794288733,-0.9345508515006168,No,0,-0.176010571085054,1,0,1,0,1,0,0,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
7421-ZLUPA,-0.9924020376385531,-1.1802644800369129,-0.9056533703313965,No,0,-1.145996840374596,0,0,1,0,0,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
8972-HJWNV,-1.0331224013585834,0.6576830021468192,-0.7204006628053571,Yes,1,-0.176010571085054,0,1,1,0,1,0,1,0,1,False,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
3274-NSDWE,1.4508197855632678,-1.5009913010689746,-0.3697484790909103,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
2632-IVXVF,1.4508197855632678,1.5617005702371902,2.3080774228748564,No,0,1.7639619674940301,0,1,0,1,0,1,0,1,1,False,False,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3692-JHONH,0.7992939660427822,1.3872118852197473,1.4744843572995403,No,0,1.278968832849259,0,1,0,1,1,0,1,0,1,False,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False
8915-NNTRC,1.6137012404433893,1.4270950132237343,2.4883006451286955,No,0,1.7639619674940301,0,1,0,1,0,1,0,1,1,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False
5914-GXMDA,-0.015113308357824713,-1.5109620830699715,-0.7440701263890007,No,0,-1.145996840374596,0,0,0,1,0,0,0,0,0,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
7463-IFMQU,1.6137012404433893,-1.4860351280674797,-0.3776897716259632,No,0,-1.145996840374596,0,0,0,1,0,1,0,0,0,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
2920-RNCEZ,-1.2774445836787656,0.1724382780983114,-0.9749190885538024,No,0,-1.145996840374596,1,1,1,0,0,1,0,0,0,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2541-YGPKE,0.3920903288424788,-0.035286346922454,0.21336298444127907,No,0,0.30898256355971704,0,0,0,1,0,1,0,1,1,True,False,True,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,True,False,False
8515-OCTJS,-0.30015585439803716,-1.329826210051864,-0.7004371357380713,Yes,1,-0.661003705729825,0,0,0,1,0,1,0,0,0,False,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False
5382-TEMLV,0.5142514200025698,-0.4607063789649817,0.00830116386946892,No,0,-0.661003705729825,0,0,1,0,0,1,0,1,0,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
3441-CGZJH,0.43281069256250915,-0.14496494893341827,0.1591857220354739,No,0,0.7939756982044881,0,0,0,1,0,1,0,1,1,False,False,True,True,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False
9592-ERDKV,0.18848851024232702,0.4815325201292102,0.2788565887095349,No,0,1.278968832849259,0,0,0,1,0,0,0,1,1,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False
2860-RANUS,-0.5037576729981889,0.6992279271509723,-0.24363634180508423,Yes,1,-0.176010571085054,0,1,1,0,0,1,1,0,1,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False
5261-QSHQM,-1.1552834925186746,-1.3397969920528607,-0.9675733929588783,Yes,1,-1.630989975019367,1,0,1,0,1,0,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
4778-IZARL,1.247217966963116,1.506861269231708,1.9526604636393778,No,0,1.7639619674940301,0,1,0,1,0,1,0,1,1,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False
0432-CAJZV,-1.1960038562387048,0.8620840331672525,-0.9009327131022261,No,0,-0.176010571085054,1,1,1,0,0,0,0,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
7008-LZVOZ,1.369379058123207,-1.3115464430500368,-0.2679675797666491,No,0,-0.661003705729825,0,0,0,1,0,1,0,0,0,True,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False
8868-WOZGU,-0.1779947632379461,1.3606231332170895,0.30872467229970596,Yes,1,1.278968832849259,0,1,1,0,1,0,0,0,1,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False
1200-TUZHR,-0.9924020376385531,0.6792863631489789,-0.6988268180851299,No,0,-0.176010571085054,0,1,1,0,1,0,1,0,1,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
9365-CSLBQ,1.5729808767233588,-1.343120586053193,-0.2757985765720485,No,0,-0.661003705729825,0,0,0,1,0,0,0,0,0,True,False,False,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
1334-FJSVR,-1.2774445836787656,-1.3464441800535252,-0.9950811479344643,Yes,1,-1.630989975019367,1,0,1,0,1,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
5884-FBCTL,1.6137012404433893,-1.3181936310507012,-0.1861281483637429,No,0,-0.661003705729825,0,0,0,1,0,1,0,0,0,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
7130-CTCUS,-0.6666391278783103,-0.3393951979528547,-0.6417598075624027,No,0,-0.176010571085054,0,0,1,0,0,1,1,1,0,True,True,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
6242-FEGFD,1.369379058123207,1.0581760791868549,1.8284895311954537,No,0,1.278968832849259,0,1,0,1,0,0,0,1,0,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False
7625-XCQRH,-0.8702409464784621,0.39013368512007346,-0.6360906070582121,Yes,1,-0.661003705729825,0,1,1,0,1,0,0,0,0,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
6194-HBGQN,0.758573602322752,0.544680806135523,0.8146291250744366,No,0,1.7639619674940301,0,0,0,1,0,1,0,1,1,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,True,False
7634-WSWDB,-0.9924020376385531,-0.8728320350061801,-0.8598365242333275,No,0,-0.661003705729825,0,0,1,0,1,0,0,1,1,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True
6986-IXNDM,-0.748079855318371,0.9352031011745621,-0.41571973921049427,No,0,-0.176010571085054,0,1,1,0,1,0,0,0,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False
1731-TVIUK,-1.1552834925186746,0.9551446651765553,-0.8459833805888463,Yes,1,0.7939756982044881,1,1,1,0,1,0,0,1,1,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False
2987-BJXIK,1.5322605130033284,0.6626683931473177,1.6373690908518472,No,0,1.7639619674940301,0,0,0,1,0,0,0,1,1,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False
9769-TSBZE,1.5322605130033284,0.04115631508518757,1.1522664126897688,No,0,0.7939756982044881,0,0,0,1,1,0,0,1,0,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False
0406-BPDVR,0.880734693482843,1.221032185203135,1.3647401062942954,Yes,1,0.7939756982044881,0,1,0,1,0,1,1,0,1,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,False,False,True,False
