Age,Income,SpendingScore,NumPurchases,LoyaltyLevel,LoyaltyLevel_Encoded,Age_scaled,Income_scaled,SpendingScore_scaled,NumPurchases_scaled,LoyaltyLevel_Encoded_scaled
19.0,89845.43,57.44337363,18.0,Bronze,1,-1.16,2.030697623446879,0.1893043206896212,0.5,-0.5
52.0,56520.76,38.2500437,14.0,Silver,2,0.16,0.7537660753192074,-0.525087264897869,-0.16666666666666666,0.0
46.5,41527.39,43.13177801,20.0,Gold,3,-0.06,0.1792515440199928,-0.34338508362672415,0.8333333333333334,0.5
25.0,25417.46,89.29390096,15.0,Gold,3,-0.92,-0.4380472275846001,1.3748072430101144,0.0,0.5
43.0,23459.36,33.8361283,19.0,Silver,2,-0.2,-0.5130775178887139,-0.6893768401177663,0.6666666666666666,0.0
52.0,16105.1,53.08634253,14.0,Platinum,4,0.16,-0.7948773558806105,0.02713202607815632,-0.16666666666666666,1.0
51.0,85680.69,52.26938073,19.0,Bronze,1,0.12,1.8711135106634897,-0.003275966583615788,0.6666666666666666,-0.5
24.0,78339.39,43.78491056,16.0,Silver,2,-0.96,1.5898102727238588,-0.31907495090379323,0.16666666666666666,0.0
46.5,17977.17,60.28801873,15.0,Gold,3,-0.06,-0.7231435549666518,0.2951843597883228,0.0,0.5
75.0,27548.02,61.79444185,27.0,Silver,2,1.08,-0.35640863133806877,0.3512546719846627,2.0,0.0
48.0,45097.06,31.48361634,13.0,Bronze,1,0.0,0.3160338209159052,-0.7769392774513245,-0.3333333333333333,-0.5
46.0,31264.72,52.02713423,13.0,Bronze,1,-0.08,-0.2139924728306891,-0.012292581307021426,-0.3333333333333333,-0.5
53.0,15000.0,54.42272367,14.0,Gold,3,0.2,-0.8372224729916243,0.07687323539596112,-0.16666666666666666,0.5
38.0,26137.17,65.77097237,13.0,Silver,2,-0.4,-0.41046944798459306,0.49926442087558087,-0.3333333333333333,0.0
53.0,91524.68,53.52974621,27.0,Gold,3,0.2,2.095042965867176,0.04363587711212461,2.0,0.5
27.0,27038.33,51.64659773,18.0,Silver,2,-0.84,-0.37593888447381446,-0.026456463999622672,0.5,0.0
46.5,33465.37,63.18062698,6.0,Gold,3,-0.06,-0.12966817460396507,0.40284962692735105,-1.5,0.5
41.0,20484.24,44.48979419,11.0,Gold,3,-0.28,-0.6270778842078882,-0.2928386002587041,-0.6666666666666666,0.5
46.5,48721.78,54.42272367,22.0,Gold,3,-0.06,0.4549254984967886,0.07687323539596112,1.1666666666666667,0.5
66.0,38467.77,31.03110254,12.0,Silver,2,0.72,0.06201331470572229,-0.7937822146728086,-0.5,0.0
53.0,25059.05,78.23753038,9.0,Silver,2,0.2,-0.4517807480114922,0.9632800021250782,-1.0,0.0
46.5,18914.28,38.98177635,16.0,Gold,3,-0.06,-0.68723546276151,-0.49785157156241694,0.16666666666666666,0.5
41.0,73296.76,16.07641865,15.0,Silver,2,-0.28,1.3965872540852633,-1.3504078953181469,0.0,0.0
40.0,16272.44,43.42930183,19.0,Silver,2,-0.32,-0.7884652376131621,-0.3323110014171735,0.6666666666666666,0.0
79.0,46719.08,41.16063605,23.0,Bronze,1,1.24,0.3781862296177484,-0.41675261470956165,1.3333333333333333,-0.5
54.0,15000.0,43.27852028,22.0,Platinum,4,0.24,-0.8372224729916243,-0.33792321519011925,1.1666666666666667,1.0
29.0,51720.31,54.63296031,15.0,Bronze,1,-0.76,0.5698228869782729,0.08469841670352722,0.0,-0.5
72.0,58991.55,71.95684722,12.0,Silver,2,0.96,0.8484415724748693,0.7295077897153974,-0.5,0.0
30.0,62780.0,46.16588172,19.0,Silver,2,-0.72,0.9936070406851855,-0.23045323865094255,0.6666666666666666,0.0
40.0,33503.18,36.1676486,16.0,Silver,2,-0.32,-0.12821937460580443,-0.6025957296996628,0.16666666666666666,0.0
47.0,80177.79,27.46906375,14.0,Gold,3,-0.04,1.6602539097674636,-0.9263642391778313,-0.16666666666666666,0.5
34.0,91524.68,40.63634417,18.0,Bronze,1,-0.56,2.095042965867176,-0.4362671913270567,0.5,-0.5
79.0,30920.93,12.24350321,7.0,Silver,2,1.24,-0.22716578548257174,-1.493072172366,-1.3333333333333333,0.0
30.0,28983.95,35.49733813,15.0,Gold,3,-0.72,-0.3013868016274379,-0.6275452387867081,0.0,0.5
76.0,39127.81,74.88107792,14.0,Gold,3,1.12,0.08730466489842306,0.8383500705502277,-0.16666666666666666,0.5
36.0,28599.94,33.53281591,13.0,Bronze,1,-0.48,-0.3161012604291758,-0.7006663776816335,-0.3333333333333333,-0.5
66.0,26584.0,62.57431722,17.0,Gold,3,0.72,-0.3933478583739566,0.38028227710409024,0.3333333333333333,0.5
29.0,27767.75,25.4703582,19.0,Gold,3,-0.76,-0.347989038013661,-1.0007577098363651,0.6666666666666666,0.5
78.0,85637.45,85.42191799,15.0,Gold,3,1.2,1.869456644439727,1.2306888402423637,0.0,0.5
36.0,53420.03,86.75213466,18.0,Silver,2,-0.48,0.6349525969193937,1.280200602897517,0.5,0.0
50.0,28553.28,61.82043113,12.0,Silver,2,0.08,-0.3178891738889531,0.3522220144424433,-0.5,0.0
26.0,15000.0,89.82505203,9.0,Platinum,4,-0.88,-0.8372224729916243,1.394577124342206,-1.0,1.0
46.5,16777.06,57.1158595,10.0,Gold,3,-0.06,-0.7691292562571221,0.17711397438252727,-0.8333333333333334,0.5
45.0,46710.05,65.37034228,20.0,Silver,2,-0.12,0.3778402189331837,0.4843526381743519,0.8333333333333334,0.0
48.0,15000.0,75.23867753,12.0,Bronze,1,0.0,-0.8372224729916243,0.8516602232608352,-0.5,-0.5
69.0,42045.04,53.59436906,12.0,Silver,2,0.84,0.19908680768166723,0.046041192940334416,-0.5,0.0
50.0,21316.1,18.95245077,17.0,Silver,2,0.08,-0.5952027515321413,-1.2433596054226088,0.3333333333333333,0.0
33.0,38021.34,65.7792671,15.0,Bronze,1,-0.6,0.044907052257192805,0.4995731575741284,0.0,-0.5
48.0,37493.7,40.56280811,13.0,Bronze,1,0.0,0.02468899272189706,-0.43900426419001765,-0.3333333333333333,-0.5
29.0,38572.5,42.04940358,11.0,Gold,3,-0.76,0.06602634892437817,-0.38367195349595123,-0.6666666666666666,0.5
42.0,29815.66,55.95789833,27.0,Bronze,1,-0.24,-0.2695174166374811,0.13401370364774262,2.0,-0.5
69.0,29329.74,61.32561759,11.0,Gold,3,0.84,-0.28813685316502047,0.3338046459764201,-0.6666666666666666,0.5
70.0,25326.46,53.00269268,15.0,Bronze,1,0.88,-0.44153415696393433,0.024018509601671924,0.0,-0.5
40.0,46255.99,62.71459072,12.0,Bronze,1,-0.32,0.3604415908674637,0.38550337258082007,-0.5,-0.5
33.0,54317.21,35.86285732,22.0,Bronze,1,-0.6,0.6693306551672078,-0.6139403127702691,1.1666666666666667,-0.5
74.0,19742.2,49.14592411,14.0,Bronze,1,1.04,-0.6555113026325166,-0.11953360063740302,-0.16666666666666666,-0.5
56.0,35390.04,66.98170901,12.0,Gold,3,0.32,-0.05591885187294075,0.5443290381740381,-0.5,0.5
70.0,40066.31,85.45582353,18.0,Gold,3,0.88,0.12326601899188656,1.2319508324328352,0.5,0.5
59.0,39810.48,92.52871178,16.0,Bronze,1,0.44,0.1134631492873255,1.4952095723194903,0.16666666666666666,-0.5
75.0,39473.5,58.65953365,15.0,Silver,2,1.08,0.10055078157031383,0.2345708006691018,0.0,0.0
56.0,29702.38,66.80019653,19.0,Silver,2,0.32,-0.27385806894617315,0.5375729938157091,0.6666666666666666,0.0
31.0,41752.53,89.6315833,21.0,Gold,3,-0.68,0.1878784372118973,1.3873760584880597,1.0,0.5
22.0,49464.69,36.58327927,11.0,Gold,3,-1.04,0.48339225349899967,-0.5871256130266833,-0.6666666666666666,0.5
52.0,38968.87,62.59399705,10.0,Silver,2,0.16,0.08121441703522124,0.38101477662392697,-0.8333333333333334,0.0
46.5,46768.72,65.36685899,10.0,Gold,3,-0.06,0.38008833043522255,0.48422298724482377,-0.8333333333333334,0.5
35.0,59586.05,78.95722872,17.0,Gold,3,-0.52,0.871221567156344,0.9900677685070679,0.3333333333333333,0.5
48.0,15000.0,27.25717239,18.0,Bronze,1,0.0,-0.8372224729916243,-0.934251010529898,0.5,-0.5
26.0,58205.31,31.21188432,18.0,Silver,2,-0.88,0.8183145026374213,-0.7870533675717298,0.5,0.0
52.0,43097.22,50.42764422,17.0,Platinum,4,0.16,0.2394041412459298,-0.0718269199831478,0.3333333333333333,1.0
75.0,20830.79,57.55455325,14.0,Gold,3,1.08,-0.6137988141374676,0.1934425179334806,-0.16666666666666666,0.5
34.0,54243.34,72.45727907,20.0,Silver,2,-0.56,0.6665001115051042,0.7481342763179741,0.8333333333333334,0.0
24.0,29757.59,60.35087552,15.0,Silver,2,-0.96,-0.2717425373963595,0.29752394140531235,0.0,0.0
63.0,31857.14,46.9717354,12.0,Bronze,1,0.6,-0.19129217939217064,-0.20045869938619118,-0.5,-0.5
30.0,28174.15,58.3292289,17.0,Silver,2,-0.72,-0.3324166413129858,0.22227658518173318,0.3333333333333333,0.0
57.0,42243.23,56.02088953,14.0,Gold,3,0.36,0.20668103332661514,0.13635828811589792,-0.16666666666666666,0.5
59.0,24521.94,84.9003286,10.0,Silver,2,0.44,-0.47236167810967034,1.211274852533785,-0.8333333333333334,0.0
26.0,56996.05,53.31317887,15.0,Gold,3,-0.88,0.7719781925137543,0.03557506192407125,0.0,0.5
67.0,33879.61,42.33833173,12.0,Gold,3,0.76,-0.11379536552599358,-0.37291780922019774,-0.5,0.5
44.0,30269.59,58.9921806,9.0,Bronze,1,-0.16,-0.252123769899446,0.24695219477413924,-1.0,-0.5
50.0,52914.77,53.96970639,12.0,Silver,2,0.08,0.6155920921039825,0.060011558233214864,-0.5,0.0
22.0,30952.89,18.58013289,15.0,Silver,2,-1.04,-0.22594114523022538,-1.2572175842936972,0.0,0.0
46.0,58342.64,49.68695877,15.0,Gold,3,-0.08,0.8235767005677948,-0.09939584392583566,0.0,0.5
54.0,59266.32,47.98523509,14.0,Bronze,1,0.24,0.8589701833051953,-0.16273540420124086,-0.16666666666666666,-0.5
55.0,18631.3,39.12256268,13.0,Silver,2,0.28,-0.6980786635940814,-0.4926113881297057,-0.3333333333333333,0.0
46.5,63236.07,70.71166575,13.0,Gold,3,-0.06,1.0110826877404928,0.6831611074074428,-0.3333333333333333,0.5
25.0,17482.96,52.25031423,14.0,Silver,2,-0.92,-0.7420806469288581,-0.003985637454500702,-0.16666666666666666,0.0
52.0,65237.53,59.11237239,18.0,Platinum,4,0.16,1.0877744424170015,0.2514258324256491,0.5,1.0
34.0,91524.68,47.04286,17.0,Platinum,4,-0.56,2.095042965867176,-0.19781138305527904,0.3333333333333333,1.0
48.0,56241.89,52.15390011,12.0,Bronze,1,0.0,0.7430803610772849,-0.007574250598286822,-0.5,-0.5
62.0,15000.0,58.23572582,11.0,Bronze,1,0.56,-0.8372224729916243,0.21879632335003796,-0.6666666666666666,-0.5
21.0,61807.68,23.84851232,20.0,Platinum,4,-1.08,0.9563497750355782,-1.061124152450408,0.8333333333333334,1.0
53.0,91524.68,53.83321783,7.0,Platinum,4,0.2,2.095042965867176,0.054931341348048716,-1.3333333333333333,1.0
48.0,31209.7,95.77894979,16.0,Bronze,1,0.0,-0.21610072397850197,1.616186114377017,0.16666666666666666,-0.5
48.0,35690.8,18.86473308,14.0,Bronze,1,0.0,-0.044394358684714696,-1.2466245302622128,-0.16666666666666666,-0.5
36.0,20045.43,48.84784073,15.0,Bronze,1,-0.48,-0.6438921642182801,-0.1306285101321141,0.0,-0.5
78.0,42448.2,72.4647865,15.0,Platinum,4,1.2,0.21453505436927575,0.7484137090605442,0.0,1.0
71.0,68499.97,56.03238496,11.0,Bronze,1,0.92,1.2127843092776078,0.13678615751087334,-0.6666666666666666,-0.5
56.0,51475.88,63.75933904,18.0,Silver,2,0.32,0.5604568413937601,0.42438976757255503,0.5,0.0
46.5,91524.68,2.486679778,10.0,Gold,3,-0.06,2.095042965867176,-1.8562291955248083,-0.8333333333333334,0.5
36.0,36920.18,61.96498749,7.0,Bronze,1,-0.48,0.00271290769293268,0.3576025215042084,-1.3333333333333333,-0.5
56.0,16069.26,34.76623588,16.0,Silver,2,0.32,-0.7962506696053943,-0.6547574681137158,0.16666666666666666,0.0
48.0,39556.51,56.19754569,14.0,Bronze,1,0.0,0.10373155088656154,0.14293357623455516,-0.16666666666666666,-0.5
62.0,15000.0,49.41130538,13.0,Gold,3,0.56,-0.8372224729916243,-0.10965589067503793,-0.3333333333333333,0.5
30.0,27818.26,95.56666058,13.0,Bronze,1,-0.72,-0.3460536006186042,1.6082845347194943,-0.3333333333333333,-0.5
75.0,81812.97,60.93390648,16.0,Gold,3,1.08,1.722910582102626,0.3192248350741054,0.16666666666666666,0.5
37.0,42726.17,47.74752341,18.0,Gold,3,-0.44,0.22518628249645753,-0.17158322918039856,0.5,0.5
48.0,39723.9,19.80614481,19.0,Bronze,1,0.0,0.11014558504927315,-1.2115844084627037,0.6666666666666666,-0.5
78.0,90254.63,52.42293804,19.0,Bronze,1,1.2,2.0463773102823035,0.0024395632681365833,0.6666666666666666,-0.5
56.0,31719.92,66.46457757,20.0,Silver,2,0.32,-0.19655016235296457,0.5250809790448455,0.8333333333333334,0.0
18.0,68248.46,48.38896216,12.0,Bronze,1,-1.2,1.203146972923802,-0.14770834934761295,-0.5,-0.5
20.0,38740.99,39.8868728,11.0,Gold,3,-1.12,0.07248253278288387,-0.46416313446560775,-0.6666666666666666,0.5
46.5,43915.55,38.54826672,16.0,Gold,3,-0.06,0.2707608326634088,-0.5139871578870743,0.16666666666666666,0.5
79.0,19758.67,60.70282871,15.0,Silver,2,1.24,-0.6548802067327624,0.31062392970195873,0.0,0.0
80.0,28537.57,65.18775879,14.0,Silver,2,1.28,-0.31849114818070406,0.4775567299396209,-0.16666666666666666,0.0
42.0,18056.14,77.22420231,18.0,Silver,2,-0.24,-0.7201175899876845,0.9255630947782137,0.5,0.0
73.0,34626.6,30.10000214,13.0,Gold,3,1.0,-0.08517227347029169,-0.8284385402569093,-0.3333333333333333,0.5
50.0,44143.51,60.51955117,11.0,Silver,2,0.08,0.27949578234816735,0.3038021883532352,-0.6666666666666666,0.0
55.0,20847.33,51.71680793,21.0,Bronze,1,0.28,-0.6131650359843446,-0.0238431823916191,1.0,-0.5
23.0,91524.68,48.15531591,14.0,Bronze,1,-1.0,2.095042965867176,-0.1564048556658405,-0.16666666666666666,-0.5
75.0,41733.23,58.03651708,26.0,Silver,2,1.08,0.18713890164023644,0.21138160958486468,1.8333333333333333,0.0
61.0,37380.25,58.15312507,15.0,Silver,2,0.52,0.0203418263693096,0.21572185524166768,0.0,0.0
62.0,53360.65,60.57536212,22.0,Silver,2,0.56,0.6326772797046151,0.3058795179885334,1.1666666666666667,0.0
49.0,23993.45,28.85057616,11.0,Bronze,1,0.04,-0.4926123078644433,-0.8749432067312383,-0.6666666666666666,-0.5
62.0,39408.58,35.00377186,15.0,Gold,3,0.56,0.09806318316035369,-0.6459161828336124,0.0,0.5
78.0,25376.2,79.71736551,16.0,Bronze,1,1.2,-0.4396282243559333,1.0183606873831557,0.16666666666666666,-0.5
64.0,79168.99,45.58855065,11.0,Bronze,1,0.64,1.6215988069337017,-0.2519419777082314,-0.6666666666666666,-0.5
38.0,21390.03,56.12028796,13.0,Silver,2,-0.4,-0.5923699087957217,0.1400579797416651,-0.3333333333333333,0.0
48.0,37480.75,71.09332624,9.0,Bronze,1,0.0,0.024192775848684223,0.6973668259357858,-1.0,-0.5
50.0,42815.6,59.26886145,15.0,Silver,2,0.08,0.22861305276452193,0.25725048443279036,0.0,0.0
53.0,44241.25,60.93045262,15.0,Silver,2,0.2,0.28324097440900387,0.3190962795534742,0.0,0.0
36.0,27156.79,67.89155358,18.0,Silver,2,-0.48,-0.37139974541583726,0.5781942042171908,0.5,0.0
37.0,23207.84,7.666724782,16.0,Silver,2,-0.44,-0.5227152374215727,-1.6634236439442067,0.16666666666666666,0.0
74.0,27353.57,40.2009969,9.0,Bronze,1,1.04,-0.3638595480173165,-0.45247117612962956,-1.0,-0.5
35.0,47295.14,59.37211593,16.0,Bronze,1,-0.52,0.400259642126092,0.26109370142302785,0.16666666666666666,-0.5
64.0,33795.3,77.75288614,20.0,Gold,3,0.64,-0.11702594811908876,0.9452411434006067,0.8333333333333334,0.5
66.0,54073.76,52.25031423,12.0,Silver,2,0.72,0.6600021611298572,-0.003985637454500702,-0.5,0.0
31.0,46096.94,33.10567076,22.0,Silver,2,-0.68,0.35434712803468243,-0.7165650728063154,1.1666666666666667,0.0
32.0,15000.0,33.63827901,17.0,Bronze,1,-0.64,-0.8372224729916243,-0.6967409540316076,0.3333333333333333,-0.5
48.0,41099.4,67.67722407,18.0,Silver,2,0.0,0.16285186374459443,0.5702166829092408,0.5,0.0
18.0,91524.68,45.64452835,13.0,Silver,2,-1.2,2.095042965867176,-0.24985844150026812,-0.3333333333333333,0.0
71.0,70448.31,49.85599908,13.0,Silver,2,0.92,1.2874406168263117,-0.0931040240316574,-0.3333333333333333,0.0
20.0,44846.76,62.30060388,9.0,Gold,3,-1.12,0.30644284922747284,0.37009444061755054,-1.0,0.5
33.0,21381.98,0.0,27.0,Bronze,1,-0.6,-0.5926783679331243,-1.948785469810339,2.0,-0.5
74.0,46109.62,90.00735023,15.0,Bronze,1,1.04,0.3548329990734732,1.4013624138476082,0.0,-0.5
46.5,52568.64,35.3785233,18.0,Gold,3,-0.06,0.6023291155537742,-0.6319676248502301,0.5,0.5
29.0,31988.34,54.83872739,16.0,Platinum,4,-0.76,-0.18626487022108654,0.09235723729792257,0.16666666666666666,1.0
48.0,42547.27,15.90605973,23.0,Bronze,1,0.0,0.21833120924411797,-1.3567487949651407,1.3333333333333333,-0.5
33.0,77252.24,41.54917779,14.0,Silver,2,-0.6,1.5481529620123953,-0.4022907703752095,-0.16666666666666666,0.0
48.0,23655.78,74.89376093,13.0,Bronze,1,0.0,-0.5055511149360895,0.8388221426532432,-0.3333333333333333,-0.5
48.0,21393.67,11.67665641,16.0,Bronze,1,0.0,-0.5922304316205484,-1.5141706782383053,0.16666666666666666,-0.5
41.0,51346.38,72.52400174,18.0,Bronze,1,-0.28,0.5554946726616307,0.7506177491801496,0.5,-0.5
45.0,45650.57,44.52607808,16.0,Bronze,1,-0.12,0.33724316466046894,-0.2914880839177191,0.16666666666666666,-0.5
25.0,60743.73,59.7432888,15.0,Gold,3,-0.92,0.9155814397263183,0.27490906207662136,0.0,0.5
53.0,48286.0,63.15048827,17.0,Silver,2,0.2,0.4382273217393571,0.40172783925929195,0.3333333333333333,0.0
25.0,27340.45,58.82842999,11.0,Bronze,1,-0.92,-0.36436227893442485,0.24085726188102144,-0.6666666666666666,-0.5
75.0,45075.6,32.70098697,23.0,Bronze,1,1.08,0.31521151866886665,-0.7316277375681907,1.3333333333333333,-0.5
77.0,20515.52,42.70901707,10.0,Gold,3,1.16,-0.6258793001311237,-0.35912059483569836,-0.8333333333333334,0.5
67.0,32043.21,20.76887645,9.0,Bronze,1,0.76,-0.18416236675906383,-1.175750742011744,-1.0,-0.5
45.0,46695.34,59.83592663,26.0,Silver,2,-0.12,0.3772765625466999,0.27835711858898526,1.8333333333333333,0.0
58.0,30325.46,84.04110308,12.0,Bronze,1,0.4,-0.2499829485321559,1.1792937693216115,-0.5,-0.5
50.0,91524.68,13.51118227,18.0,Silver,2,0.08,2.095042965867176,-1.4458881111847282,0.5,0.0
44.0,15000.0,34.76708188,12.0,Bronze,1,-0.16,-0.8372224729916243,-0.6547259792952769,-0.5,-0.5
80.0,27618.88,46.36449448,13.0,Bronze,1,1.28,-0.35369342457082015,-0.2230607077533973,-0.3333333333333333,-0.5
34.0,22722.48,53.46682847,16.0,Bronze,1,-0.56,-0.5413132159221624,0.041294026885816404,0.16666666666666666,-0.5
48.0,25586.64,67.58352603,15.0,Bronze,1,0.0,-0.43156460437145977,0.566729164505391,0.0,-0.5
50.0,26330.96,46.95600039,13.0,Silver,2,0.08,-0.40304382112282183,-0.20104436944887089,-0.3333333333333333,0.0
46.5,18709.56,43.68082547,13.0,Gold,3,-0.06,-0.6950799043278539,-0.3229490838839642,-0.3333333333333333,0.5
46.0,52910.18,72.06261412,8.0,Bronze,1,-0.08,0.6154162129188052,0.7334445210522342,-1.1666666666666667,-0.5
30.0,27624.33,63.23991134,19.0,Bronze,1,-0.72,-0.35348459198711274,0.40505623975042043,0.6666666666666666,-0.5
63.0,39410.46,60.77955951,13.0,Silver,2,0.6,0.09813522082225633,0.3134799134252269,-0.3333333333333333,0.0
52.0,29219.37,52.25031423,14.0,Silver,2,0.16,-0.29236600036938454,-0.003985637454500702,-0.16666666666666666,0.0
23.0,25708.06,69.66304422,24.0,Platinum,4,-1.0,-0.4269120443138909,0.644130548341871,1.5,1.0
50.0,83795.92,36.87381218,11.0,Silver,2,0.08,1.7988930723526348,-0.5763117382588748,-0.6666666666666666,0.0
50.0,57610.84,34.14611436,27.0,Silver,2,0.08,0.7955356574931046,-0.6778389030468633,2.0,0.0
64.0,15000.0,64.92201974,11.0,Silver,2,0.64,-0.8372224729916243,0.4676657031102801,-0.6666666666666666,0.0
42.0,15000.0,54.37311654,12.0,Platinum,4,-0.24,-0.8372224729916243,0.0750268170628007,-0.5,1.0
46.5,61163.41,51.84359019,16.0,Gold,3,-0.06,0.9316626982089447,-0.019124242005761596,0.16666666666666666,0.5
27.0,28003.18,43.66883295,19.0,Bronze,1,-0.84,-0.3389678535765548,-0.32339545537912606,0.6666666666666666,-0.5
73.0,15922.03,21.88490539,11.0,Bronze,1,1.0,-0.8018922147979151,-1.13421122349589,-0.6666666666666666,-0.5
47.0,61259.09,31.37464841,14.0,Bronze,1,-0.04,0.93532895538493,-0.7809951537674614,-0.16666666666666666,-0.5
22.0,39519.99,47.82047815,20.0,Silver,2,-1.04,0.1023321809861956,-0.16886779352776277,0.8333333333333334,0.0
50.0,41183.19,70.67926513,23.0,Gold,3,0.08,0.16606252102695068,0.6819551295818009,1.3333333333333333,0.5
50.0,54435.38,36.94084017,16.0,Silver,2,0.08,0.6738586820326575,-0.5738169011342341,0.16666666666666666,0.0
35.0,18864.02,74.267628,15.0,Bronze,1,-0.52,-0.6891613206802499,0.8155169580770074,0.0,-0.5
66.0,16062.61,51.26358455,11.0,Gold,3,0.72,-0.7965054836754226,-0.04071253076651699,-0.6666666666666666,0.5
28.0,80055.64,76.20769404,15.0,Gold,3,-0.8,1.6555733776390498,0.8877278177618462,0.0,0.5
43.0,17701.71,37.91016782,19.0,Bronze,1,-0.2,-0.7336986051516123,-0.5377377257455529,0.6666666666666666,-0.5
80.0,19709.99,49.02380824,16.0,Gold,3,1.28,-0.6567455223611798,-0.12407885413499123,0.16666666666666666,0.5
76.0,21780.76,57.36967207,15.0,Silver,2,1.12,-0.577397953670587,0.18656108778002706,0.0,0.0
44.0,91524.68,46.40979075,14.0,Gold,3,-0.16,2.095042965867176,-0.22137474318838868,-0.16666666666666666,0.5
66.0,46476.01,69.06048294,15.0,Gold,3,0.72,0.3688722963843992,0.6217027200388732,0.0,0.5
50.0,58847.46,5.848725494,12.0,Silver,2,0.08,0.8429203455048881,-1.7310910783439681,-0.5,0.0
50.0,40058.0,98.44811078,10.0,Gold,3,0.08,0.12294759719911448,1.7155344900256804,-0.8333333333333334,0.5
18.0,26877.81,67.15549214,12.0,Gold,3,-1.2,-0.382089674627339,0.5507973897441849,-0.5,0.5
38.0,49793.79,46.52936342,15.0,Silver,2,-0.4,0.496002676122504,-0.2169241496944106,0.0,0.0
72.0,16675.44,38.95356653,9.0,Bronze,1,0.96,-0.7730231217903963,-0.4989015643522264,-1.0,-0.5
23.0,21001.69,32.67158777,14.0,Gold,3,-1.0,-0.6072502841272674,-0.7327220000635264,-0.16666666666666666,0.5
48.0,52390.87,62.91230948,10.0,Bronze,1,0.0,0.595517341534387,0.39286262806029865,-0.8333333333333334,-0.5
50.0,18423.32,69.89963338,13.0,Silver,2,0.08,-0.7060480215315972,0.6529365921999004,-0.3333333333333333,0.0
22.0,33039.51,46.74947744,17.0,Gold,3,-1.04,-0.14598623774114397,-0.2087313241486959,0.3333333333333333,0.5
20.0,33800.94,72.13980826,12.0,Gold,3,-1.12,-0.1168098351333806,0.7363177506728253,-0.5,0.5
70.0,27880.12,31.85479906,14.0,Silver,2,0.88,-0.34368325499876223,-0.7631235501725991,-0.16666666666666666,0.0
40.0,15000.0,28.323783,11.0,Bronze,1,-0.32,-0.8372224729916243,-0.8945508830553354,-0.6666666666666666,-0.5
70.0,26516.85,86.2668241,16.0,Silver,2,0.88,-0.39592090571266314,1.262136943192546,0.16666666666666666,0.0
54.0,24041.0,61.82217227,14.0,Bronze,1,0.24,-0.49079029146897807,0.3522868211106904,-0.16666666666666666,-0.5
48.0,39368.45,77.93696404,24.0,Bronze,1,0.0,0.09652548562197238,0.9520926748092903,1.5,-0.5
46.5,38378.22,32.92120583,16.0,Gold,3,-0.06,0.058581946289025966,-0.7234310097911224,0.16666666666666666,0.5
48.0,43869.77,31.52949216,20.0,Bronze,1,0.0,0.26900663896026655,-0.7752317415568521,0.8333333333333334,-0.5
34.0,25900.22,42.82781361,13.0,Silver,2,-0.56,-0.41954887563770554,-0.3546988895410764,-0.3333333333333333,0.0
50.0,47164.13,33.51882317,13.0,Silver,2,0.08,0.39523961335700863,-0.7011871990165333,-0.3333333333333333,0.0
52.0,16680.52,64.1073042,20.0,Platinum,4,0.16,-0.7728284668316379,0.43734131810017135,0.8333333333333334,1.0
18.0,15000.0,34.97747886,21.0,Silver,2,-1.2,-0.8372224729916243,-0.6468948300005376,1.0,0.0
68.0,15000.0,26.56660284,8.0,Bronze,1,0.8,-0.8372224729916243,-0.9599545792999962,-1.1666666666666667,-0.5
62.0,28292.48,52.84030825,17.0,Bronze,1,0.56,-0.3278824835826934,0.01797442705604234,0.3333333333333333,-0.5
50.0,24918.13,24.20027648,13.0,Silver,2,0.08,-0.45718050722177545,-1.0480312000064207,-0.3333333333333333,0.0
21.0,53887.71,14.01072137,18.0,Silver,2,-1.08,0.6528731148548556,-1.4272948534741863,0.5,0.0
79.0,26256.5,52.66514468,11.0,Silver,2,1.24,-0.40589697234903305,0.011454694369434637,-0.6666666666666666,0.0
50.0,41634.66,15.01559914,11.0,Silver,2,0.08,0.18336190571802793,-1.3898924732697044,-0.6666666666666666,0.0
49.0,54537.74,65.50558793,9.0,Bronze,1,0.04,0.6777809028158296,0.48938659292319897,-1.0,-0.5
51.0,25766.76,22.09332547,14.0,Silver,2,0.12,-0.4246627832746941,-1.126453656051236,-0.16666666666666666,0.0
50.0,42151.52,5.186524272,10.0,Silver,2,0.08,0.2031668982345408,-1.755738754525636,-0.8333333333333334,0.0
56.0,59931.87,44.124067,17.0,Bronze,1,0.32,0.8844726651559195,-0.3064512682068634,0.3333333333333333,-0.5
43.0,19553.68,52.89189007,19.0,Bronze,1,-0.2,-0.6627349941335285,0.019894344981263478,0.6666666666666666,-0.5
51.0,36769.58,59.82950127,13.0,Bronze,1,0.12,-0.0030577688403390837,0.2781179613851487,-0.3333333333333333,-0.5
71.0,25822.02,53.44031398,18.0,Bronze,1,0.92,-0.42254533582961695,0.040307135678233935,0.5,-0.5
20.0,20186.21,28.81374758,10.0,Silver,2,-1.12,-0.6384977695147342,-0.8763139968837074,-0.8333333333333334,0.0
67.0,16844.41,64.26122362,13.0,Bronze,1,0.76,-0.7665485453373622,0.44307032598507373,-0.3333333333333333,-0.5
29.0,20023.78,69.20277013,13.0,Bronze,1,-0.76,-0.6447217468673195,0.6269987667198615,-0.3333333333333333,-0.5
48.0,37422.02,25.88475743,18.0,Bronze,1,0.0,0.02194236527232916,-0.9853334283768355,0.5,-0.5
