customerID,tenure,MonthlyCharges,TotalCharges,churn,ChurnFlag,ServicesCount,IsNewCustomer,HasFiber,IsMonthToMonth,IsLongTermContract,IsElectronicCheck,AutoPayment,SeniorWithNoDependents,TechSupportOrSecurity,StreamingBundle,gender_male,Partner_yes,Dependents_yes,PhoneService_yes,MultipleLines_no phone service,MultipleLines_yes,InternetService_fiber optic,InternetService_no,OnlineSecurity_no internet service,OnlineSecurity_yes,OnlineBackup_no internet service,OnlineBackup_yes,DeviceProtection_no internet service,DeviceProtection_yes,TechSupport_no internet service,TechSupport_yes,StreamingTV_no internet service,StreamingTV_yes,StreamingMovies_no internet service,StreamingMovies_yes,Contract_one year,Contract_two year,PaperlessBilling_yes,PaymentMethod_credit card (automatic),PaymentMethod_electronic check,PaymentMethod_mailed check,TenureBand_13-24,TenureBand_25-48,TenureBand_49+,TenureBand_7-12
7047-fweya,0.5606886949827302,1.3625149439297615,1.082385691742622,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,True,False,False
2000-mpkca,1.0479676329934948,1.5142626542598518,1.8613828233113405,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False
9762-yaqaa,0.2764426478097842,0.6450121831298765,0.46348163617433297,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
5949-ebsqk,-1.1447875880549456,-0.013111038845190428,-0.8740036868953235,yes,,0.0,1,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5473-khbps,0.8043281639881125,1.1167496304603755,1.2533697580756673,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False
8950-mtznv,-1.2666073225576369,-0.5574234780726893,-0.956739358310999,no,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0326-vdyxe,1.5352465710042593,1.181077464187262,2.1525935627606096,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,True,False
7274-rtapz,-1.2666073225576369,0.9468581721560347,-0.9363019443534972,yes,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False
0436-twffz,1.413426836501568,0.7720184189496261,1.5841555776224672,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False
8566-yprgl,-1.2666073225576369,-1.396984179790256,-0.9681457658815782,no,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
0311-unpff,-0.251442868368544,0.8891280649652394,0.04245298109369649,yes,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False
6609-mxjhj,-0.08901655569828917,-1.212247836779711,-0.6230179014523212,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False
2669-oidsd,0.6419018513178576,1.2602501826203523,1.189659705574377,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False
8400-wzicq,0.9261478984908036,-0.2027956767578037,0.4267525556081651,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
3834-xuifc,-1.0229678535522546,0.7703689873156035,-0.7068292262341809,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,True
9576-syuhj,0.19522949147465682,0.9666513517643077,0.5331750105250238,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
0410-ipfty,-0.048409977530725457,0.7258343331969896,0.2216389043438972,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
2831-ebwrn,-1.1447875880549456,-0.5260842770262577,-0.8873597161921118,no,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
9430-nkqly,1.6164597273393868,-1.212247836779711,-0.17426876274731026,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,False,False,True,False
0247-sluji,-1.2666073225576369,-1.3903864532541652,-0.968056128101063,no,,0.0,1,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
6483-oatdn,-0.9823612753846909,-0.3479456605518036,-0.7924108971812189,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
1293-hhshj,0.11401633513952938,-1.3442023675015289,-0.6447774726724244,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,False
7599-fkvxz,0.39826238231247535,1.461480841971125,1.0456566111764543,yes,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False
8610-zikjj,-1.2260007443900731,-1.3705932736458923,-0.962588223489626,no,,0.0,1,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
7801-kicao,-0.5762954937090538,0.4058445961965816,-0.3737352338391106,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
7673-lprny,-0.37326260287123514,0.550994579990581,-0.15085089258767298,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,True,False,False,False
8229-tniqa,-1.1447875880549456,-0.5458774566345305,-0.8886146451193269,yes,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
6060-qbmgv,1.5352465710042593,-1.385438158352097,-0.33427220096722426,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False
7339-pogzn,-1.1447875880549456,-0.3677388401600761,-0.8807265204339754,no,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
2828-slqpf,-0.53568891554149,-0.5557740464386668,-0.5888210881857121,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
4465-vdkiq,-0.5762954937090538,0.5262531054802402,-0.36797600644099887,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
6221-avqyl,-1.2260007443900731,0.37615482678417234,-0.9181502937991373,yes,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2558-buozz,0.601295273150294,1.0870598610479663,1.0560321842711071,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
9257-azmtz,0.8043281639881125,-1.3771910001819834,-0.4934016708271135,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
0003-mknfe,-0.9417546972171271,-0.06424341949989501,-0.7337877887241747,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0975-uydtx,-0.251442868368544,0.9320132874498301,0.05957379717212998,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False,False,True,False,False
7743-exurx,-0.9823612753846909,-0.3561928187219172,-0.790864645467329,yes,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
4682-blbuc,0.4794755386476028,0.30028097161912715,0.4799301688989011,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,False
0975-voovl,-1.1853941662225094,-1.0769944427898477,-0.9327388425780119,no,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
5968-vxzlg,-1.2260007443900731,-0.5029922341499395,-0.9374896449453257,no,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5569-kgjhx,-0.9417546972171271,0.7753172822176714,-0.6386596941522511,yes,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
5201-frkks,-0.2920494465361077,0.41079289109864947,-0.10190866442628752,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
7730-iutdz,0.4388689604800391,0.44048266051105867,0.45669157430029456,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False
0426-tirne,-1.2666073225576369,-1.3508000940376197,-0.9675183014179707,yes,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
5443-scmkx,1.0479676329934948,1.0705655447077391,1.5375215223093521,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False,False,False,True,False
8295-kmene,1.0885742111610586,0.4817184513616268,1.0487042957139765,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False
6738-iscbm,0.4794755386476028,-0.2588763523145764,0.11680752003118597,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,True,False,False
9821-besnz,1.3728202583340043,1.3988024398782613,2.0979593355364994,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False
3678-mngzx,1.4540334146691318,-1.3821392950840516,-0.35941559840178217,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
1335-ntiuc,-0.9417546972171271,-1.2171961316817792,-0.8916175107665913,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
2916-bqzln,-0.53568891554149,0.7555241026093988,-0.2364997918700975,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False
4558-cgycz,-1.1447875880549456,-1.3887370216201425,-0.9417922584100629,no,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2368-gakkq,1.5352465710042593,1.7088955870745335,2.5813982953009535,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
8710-yglwg,-1.2666073225576369,-0.5590729097067122,-0.9567617677561278,no,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
3199-xgzcy,-0.9823612753846909,0.4421320921450813,-0.7184149093657909,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
3785-ktysh,0.8449347421556762,-1.228742153119938,-0.40365184308611135,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False
4063-eiknq,-0.8605415408819997,-1.3491506624035972,-0.8570621463779209,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
6993-ycobk,1.129180789328622,1.608280257399147,1.975267623456103,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,True,False
5206-hpjkm,-0.6169020718766174,-0.2093934032938947,-0.5582097861397173,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
7587-rznme,-1.1853941662225094,-0.6118547219954394,-0.9214668916782055,yes,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0748-rdggm,1.5352465710042593,1.5719927614506473,2.400061065318384,yes,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,False,True,False
8393-jmvmb,-1.2666073225576369,-1.3986336114242788,-0.9681681753267072,no,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
6036-ttfyu,-0.6575086500441811,-1.3936853165222105,-0.8359524490665541,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False
2550-aevru,1.007361054825931,-0.2770201002888263,0.39143527008511403,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False
0969-rgkcu,0.19522949147465682,-1.3870875899861195,-0.67343915299221,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False
0378-cjkpv,1.6164597273393868,1.6577632064198287,2.593364938999754,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
3746-eubyr,-1.2666073225576369,0.42068948090278574,-0.9434505573495972,yes,,0.0,1,0,0,0,0,0,0,0,0,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
2332-efbjy,-0.6575086500441811,-1.3903864532541652,-0.8234255692395327,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,True,False,False,False
1703-mgiab,-0.6169020718766174,0.23595313789224082,-0.4802921454267424,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True,True,False,False,False
4311-qttai,-0.6575086500441811,-1.401932474692324,-0.8444232193252554,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False
9474-phlyd,-0.6981152282117449,-0.07908830420609939,-0.576809625596654,yes,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,True,False,False,False
4318-rajvy,-0.9011481190495634,-1.3870875899861195,-0.888031999545977,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
2165-voegb,0.5606886949827302,1.4301416409246932,1.1846623993106458,yes,,0.0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,True,False,False
3612-yungg,1.291607101998877,1.5620961716465112,2.0444231711237015,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,False,False,True,False
2254-dlxri,-1.2666073225576369,0.570787759598854,-0.9414112978428727,no,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
5062-cjjkh,-0.2920494465361077,-0.27042237375273553,-0.3693878014841157,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
9028-lihrp,1.575853149171823,1.2651984775224208,2.2541083491942526,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False
2219-mvuso,-0.9823612753846909,-0.5508257515365986,-0.7803994345921609,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
1053-mxttk,1.6164597273393868,1.5439524236722613,2.485978877942355,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,True,False
1530-ztdoz,0.6825084294854213,-0.6992745985986438,-0.0487982794709379,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1301-lopvr,-0.1296231338658529,-0.2143416981959628,-0.24322262540874937,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,True,False,True,True,False,False,False,True,False,False
0853-twrvk,1.6164597273393868,1.4433370939968746,2.421058715404107,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False
8914-rbtsb,-0.048409977530725457,1.0540712283675118,0.37642094184879155,yes,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
6212-atmlk,0.7231150076529851,1.1167496304603755,1.1429360124807466,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False
8200-lgksr,1.575853149171823,0.7043917219546946,1.7687645865938473,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False
0670-anmuu,1.575853149171823,1.181077464187262,2.020534702616359,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,True,False,False,False,False,True,False
6897-rwmub,1.1697873674961858,0.20461393684580895,0.8867960546581111,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,True,False
0963-zbdrn,-0.007803399363161748,1.1332439468006028,0.44987910298112743,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False
7594-rqhxr,-1.2666073225576369,0.5856326443050581,-0.9412096128367132,yes,,0.0,1,0,0,0,0,0,0,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False
6999-chvcf,1.4540334146691318,1.327876879615284,2.2273738811555472,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False
6134-kwtbv,1.2103939456637496,-1.2683285123364836,-0.3361321849129179,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False
1077-huujm,-1.0229678535522546,0.3035798348871724,-0.7650489646789058,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
6331-ewieb,-0.49508233737392626,0.7720184189496261,-0.19950179796238351,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
0895-lnkrc,-1.0635744317198181,-1.3986336114242788,-0.92601600903936,no,,0.0,1,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
8417-gsoda,-0.17022971203341658,1.0012894160787849,0.17413088067075744,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False
5171-eplkn,-0.2108362902009803,-1.385438158352097,-0.7662366652707344,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False,False
4452-qiieb,-1.0229678535522546,-0.5920615423871667,-0.8521096590044472,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
5998-vvejy,-0.251442868368544,0.6153224137174673,-0.04070846977942676,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True,False,False
7820-zygny,1.2510005238313133,0.9435593088879896,1.6340390024792641,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,True,False
4317-vteoa,-1.2666073225576369,-0.3660894085260535,-0.9541398626760536,yes,,0.0,1,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
9677-avked,0.8449347421556762,0.7505758077073306,1.0174431197592453,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,False
1670-svowz,-0.7387218063793085,0.917168402743626,-0.43531638905316156,yes,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,True,False,False,True,False,False,False
2227-jrsjx,-0.4544757592063626,1.2305604132079435,-0.10004868048059379,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False
9847-hnvgp,-0.6169020718766174,-1.3821392950840516,-0.8376779763414748,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,False
6696-ydayz,-0.6575086500441811,-1.3639955471098015,-0.8466641638381394,no,,0.0,0,0,0,0,0,0,0,0,0,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False
8980-wqfwl,0.11401633513952938,0.008331572397104938,-0.03743669079061632,no,,0.0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,False
6506-eycnh,-0.17022971203341658,-1.395334748156233,-0.7331603242605673,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
4634-jlrjt,-1.2666073225576369,-1.3689438420118696,-0.967764805314388,no,,0.0,1,0,0,0,0,0,0,0,0,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False
9501-ukknl,1.0885742111610586,-0.33475020747962164,0.3702807538834896,no,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,False,False,True,False
2560-qtsbs,1.6164597273393868,-1.2716273756045289,-0.24940763226430904,no,,0.0,0,0,0,0,0,0,0,0,0,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False
7541-ylxcl,0.1546229133070931,0.11719406024260487,0.14286970471602636,yes,,0.0,0,0,0,0,0,0,0,0,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,True,False,True,False,False
